date,open,close,high,low,volume
21-Jun-17,9648.1,9633.6,9650.45,9608.6,216329.78
22-Jun-17,9642.65,9630,9698.85,9617.75,262628.67
23-Jun-17,9643.25,9574.95,9647.65,9565.3,235703.94
27-Jun-17,9594.05,9511.4,9615.4,9473.45,248558.8
28-Jun-17,9520.2,9491.25,9522.5,9474.35,218034.86
29-Jun-17,9522.95,9504.1,9575.8,9493.8,296989.4
30-Jun-17,9478.5,9520.9,9535.8,9448.75,233359.69
03-Jul-17,9587.95,9615,9624,9543.55,216827.66
04-Jul-17,9645.9,9613.3,9650.65,9595.5,219181.55
05-Jul-17,9619.75,9637.6,9643.65,9607.35,220451.84
06-Jul-17,9653.6,9674.55,9700.7,9639.95,247307.12
07-Jul-17,9670.35,9665.8,9684.25,9642.65,241609.83
10-Jul-17,9719.3,9771.05,9782.15,9646.45,62559.93
11-Jul-17,9797.45,9786.05,9830.05,9778.85,264579.06
12-Jul-17,9807.3,9816.1,9824.95,9787.7,250769.05
13-Jul-17,9855.8,9891.7,9897.25,9853.45,283667.41
14-Jul-17,9913.3,9886.35,9913.3,9845.45,275234.83
17-Jul-17,9908.15,9915.95,9928.2,9894.7,244977.32
18-Jul-17,9832.7,9827.15,9885.35,9792.05,287774.46
19-Jul-17,9855.95,9899.6,9905.05,9851.65,276271.76
20-Jul-17,9920.2,9873.3,9922.55,9863.45,258356.44
21-Jul-17,9899.6,9915.25,9924.7,9838,293467.22
24-Jul-17,9936.8,9966.4,9982.05,9919.6,268752.6
25-Jul-17,10010.55,9964.55,10011.3,9949.1,256509.63
26-Jul-17,9983.65,10020.65,10025.95,9965.95,290747.56
27-Jul-17,10063.25,10020.55,10114.85,10005.5,401099.86
28-Jul-17,9996.55,10014.5,10026.05,9944.5,292500.61
31-Jul-17,10034.7,10077.1,10085.9,10016.95,286798.98
01-Aug-17,10101.05,10114.65,10128.6,10065.75,257760.86
02-Aug-17,10136.3,10081.5,10137.85,10054.2,241035.73
03-Aug-17,10081.15,10013.65,10081.15,9998.25,277053.64
04-Aug-17,10008.6,10066.4,10075.25,9988.35,275220.7
07-Aug-17,10074.8,10057.4,10088.1,10046.35,243751.3
08-Aug-17,10068.35,9978.55,10083.8,9947,283333.79
09-Aug-17,9961.15,9908.05,9969.8,9893.05,256847.6
10-Aug-17,9872.85,9820.25,9892.65,9776.2,317020.6
11-Aug-17,9712.15,9710.8,9771.65,9685.55,329250.1
14-Aug-17,9755.75,9794.15,9818.3,9752.1,238967.65
16-Aug-17,9825.85,9897.3,9903.95,9773.85,261221.24
17-Aug-17,9945.55,9904.15,9947.8,9883.75,243363.98
18-Aug-17,9865.95,9837.4,9865.95,9783.65,289531.83
21-Aug-17,9864.25,9754.35,9884.35,9740.1,247082.35
22-Aug-17,9815.75,9765.55,9828.45,9752.6,236808.92
23-Aug-17,9803.05,9852.5,9857.9,9786.75,238177.73
24-Aug-17,9881.2,9857.05,9881.5,9848.85,245427.4
28-Aug-17,9907.15,9912.8,9925.75,9882,242390.52
29-Aug-17,9886.4,9796.05,9887.35,9783.75,237051.59
30-Aug-17,9859.5,9884.4,9909.45,9850.8,232693.53
31-Aug-17,9905.7,9917.9,9925.1,9856.95,344294.58
01-Sep-17,9937.65,9974.4,9983.45,9909.85,273364.56
04-Sep-17,9984.15,9912.85,9988.4,9861,248306.66
05-Sep-17,9933.25,9952.2,9963.1,9901.05,237772.07
06-Sep-17,9899.25,9916.2,9931.55,9882.55,268085.42
07-Sep-17,9945.85,9929.9,9964.85,9917.2,278080.85
08-Sep-17,9958.65,9934.8,9963.6,9913.3,262928.81
11-Sep-17,9971.75,10006.05,10028.65,9968.8,258035.66
12-Sep-17,10056.85,10093.05,10097.55,10028.05,282954.89
13-Sep-17,10099.25,10079.3,10131.95,10063.15,291816.37
14-Sep-17,10107.4,10086.6,10126.5,10070.35,276923.38
15-Sep-17,10062.35,10085.4,10115.15,10043.65,347412.33
18-Sep-17,10133.1,10153.1,10171.7,10131.3,287807.05
19-Sep-17,10175.6,10147.55,10178.95,10129.95,286381.84
20-Sep-17,10160.95,10141.15,10171.05,10134.2,291428.34
21-Sep-17,10139.6,10121.9,10158.9,10058.6,305668.2
22-Sep-17,10094.35,9964.4,10095.05,9952.8,300863.93
25-Sep-17,9960.1,9872.6,9960.5,9816.05,295979.97
26-Sep-17,9875.25,9871.5,9891.35,9813,264934.54
27-Sep-17,9920.6,9735.75,9921.05,9714.4,296269.19
28-Sep-17,9736.4,9768.95,9789.2,9687.55,382548.86
29-Sep-17,9814.3,9788.6,9854,9775.35,263352.58
03-Oct-17,9893.3,9859.5,9895.4,9831.05,256764.66
04-Oct-17,9884.35,9914.9,9938.3,9850.65,233406.96
05-Oct-17,9927,9888.7,9945.95,9881.85,251062.13
06-Oct-17,9908.15,9979.7,9989.35,9906.6,278780.84
09-Oct-17,9988.2,9988.75,10015.75,9959.45,245785.5
10-Oct-17,10013.7,10016.95,10034,10002.3,263673.82
11-Oct-17,10042.6,9984.8,10067.25,9955.8,313354.35
12-Oct-17,10011.2,10096.4,10104.45,9977.1,273602.33
13-Oct-17,10123.7,10167.45,10191.9,10120.1,298000.5
16-Oct-17,10207.4,10230.85,10242.95,10175.1,299053.49
17-Oct-17,10227.65,10234.45,10251.85,10212.6,280552.88
18-Oct-17,10209.4,10210.85,10236.45,10175.75,305962.53
19-Oct-17,10210.35,10146.55,10211.95,10123.35,57447.74
23-Oct-17,10176.65,10184.85,10224.15,10124.5,291806.65
24-Oct-17,10218.55,10207.7,10237.75,10182.4,294636.45
25-Oct-17,10321.15,10295.35,10340.55,10240.9,559541.83
26-Oct-17,10291.8,10343.8,10355.65,10271.85,520700.87
27-Oct-17,10362.3,10323.05,10366.15,10311.3,369416.17
30-Oct-17,10353.85,10363.65,10384.5,10344.3,329868.11
31-Oct-17,10364.9,10335.3,10367.7,10323.95,351101.41
01-Nov-17,10390.35,10440.5,10451.65,10383.05,379105.91
02-Nov-17,10440.5,10423.8,10453,10412.55,339093.78
03-Nov-17,10461.55,10452.5,10461.7,10403.6,341609.45
06-Nov-17,10431.75,10451.8,10490.45,10413.75,354364.59
07-Nov-17,10477.15,10350.15,10485.75,10340.8,405733.92
08-Nov-17,10361.95,10303.15,10384.25,10285.5,351607.32
09-Nov-17,10358.65,10308.95,10368.45,10266.95,333725.39
10-Nov-17,10304.35,10321.75,10344.95,10254.1,360536.82
13-Nov-17,10322,10224.95,10334.15,10216.25,304478.71
14-Nov-17,10223.4,10186.6,10248,10175.55,338698.38
15-Nov-17,10171.95,10118.05,10175.45,10094,305700.83
16-Nov-17,10152.9,10214.75,10232.25,10139.2,289521.14
17-Nov-17,10324.55,10283.6,10343.6,10268.05,368073.23
20-Nov-17,10287.2,10298.75,10309.85,10261.5,278996.46
21-Nov-17,10329.25,10326.9,10358.7,10315.05,336440.95
22-Nov-17,10350.8,10342.3,10368.7,10309.55,298664.03
23-Nov-17,10358.45,10348.75,10374.3,10307.3,296514.55
24-Nov-17,10366.8,10389.7,10404.5,10362.25,288322.48
27-Nov-17,10361.05,10399.55,10407.15,10340.2,270837.92
28-Nov-17,10387.9,10370.25,10409.55,10355.2,326595.91
29-Nov-17,10376.65,10361.3,10392.95,10345.9,287272.83
30-Nov-17,10332.7,10226.55,10332.7,10211.25,495974.82
01-Dec-17,10263.7,10121.8,10272.7,10108.55,284503.08
04-Dec-17,10175.05,10127.75,10179.2,10095.7,247396.25
05-Dec-17,10118.25,10118.25,10147.95,10069.1,254955.09
06-Dec-17,10088.8,10044.1,10104.2,10033.35,254812.04
07-Dec-17,10063.45,10166.7,10182.65,10061.9,271984.88
08-Dec-17,10198.45,10265.65,10270.85,10195.25,308359.1
11-Dec-17,10310.5,10322.25,10329.2,10282.05,252177.59
12-Dec-17,10324.9,10240.15,10326.1,10230.2,269912.81
13-Dec-17,10236.6,10192.95,10296.55,10169.85,276525.48
14-Dec-17,10229.3,10252.1,10276.1,10141.55,253475.84
15-Dec-17,10345.65,10333.25,10373.1,10319.65,322300.79
18-Dec-17,10263.1,10388.75,10443.55,10074.8,326156.83
19-Dec-17,10414.8,10463.2,10472.2,10406,310937.62
20-Dec-17,10494.4,10444.2,10494.45,10437.15,343290.76
21-Dec-17,10473.95,10440.3,10473.95,10426.9,325189.26
22-Dec-17,10457.3,10493,10501.1,10448.25,304757.57
26-Dec-17,10512.3,10531.5,10545.45,10477.95,298096.51
27-Dec-17,10531.05,10490.75,10552.4,10469.25,322130.61
28-Dec-17,10498.2,10477.9,10534.55,10460.45,408321.45
29-Dec-17,10492.35,10530.7,10538.7,10488.65,345034.52
01-Jan-18,10531.7,10435.55,10537.85,10423.1,283410.45
02-Jan-18,10477.55,10442.2,10495.2,10404.65,319517.39
03-Jan-18,10482.65,10443.2,10503.6,10429.55,332917.59
04-Jan-18,10469.4,10504.8,10513,10441.45,368926.33
05-Jan-18,10534.25,10558.85,10566.1,10520.1,383429.09
08-Jan-18,10591.7,10623.6,10631.2,10588.55,376941.15
09-Jan-18,10645.1,10637,10659.15,10603.6,370811.73
10-Jan-18,10652.05,10632.2,10655.5,10592.7,364136
11-Jan-18,10637.05,10651.2,10664.6,10612.35,353057.63
12-Jan-18,10682.55,10681.25,10690.4,10597.1,381171.25
15-Jan-18,10718.5,10741.55,10782.65,10713.8,340379.28
16-Jan-18,10761.5,10700.45,10762.35,10687.85,386041.89
17-Jan-18,10702.45,10788.55,10803,10666.75,387403.83
18-Jan-18,10873.4,10817,10887.5,10782.4,425536.57
19-Jan-18,10829.2,10894.7,10906.85,10793.9,333205.14
22-Jan-18,10883.2,10966.2,10975.1,10881.4,359153.28
23-Jan-18,10997.4,11083.7,11092.9,10994.55,424828.57
24-Jan-18,11069.35,11086,11110.1,11046.15,423286.39
25-Jan-18,11095.6,11069.65,11095.6,11009.2,455621.27
29-Jan-18,11079.35,11130.4,11171.55,11075.95,355156.92
30-Jan-18,11120.85,11049.65,11121.1,11033.9,346314.72
31-Jan-18,11018.8,11027.7,11058.5,10979.3,377148.26
01-Feb-18,11044.55,11016.9,11117.35,10878.8,416379.67
02-Feb-18,10938.2,10760.6,10954.95,10736.1,474729.8
05-Feb-18,10604.3,10666.55,10702.75,10586.8,368984.68
06-Feb-18,10295.15,10498.25,10594.15,10276.3,393396.6
07-Feb-18,10607.2,10476.7,10614,10446.4,337462.51
08-Feb-18,10518.5,10576.85,10637.8,10479.55,348826.25
09-Feb-18,10416.5,10454.95,10480.2,10398.2,315826.77
12-Feb-18,10518.2,10539.75,10555.5,10485.4,309023.92
14-Feb-18,10585.75,10500.9,10590.55,10456.65,347391.77
15-Feb-18,10537.9,10545.5,10618.1,10511.05,318254.02
16-Feb-18,10596.2,10452.3,10612.9,10434.05,298004.85
19-Feb-18,10488.9,10378.4,10489.35,10302.75,284684.4
20-Feb-18,10391,10360.4,10429.35,10347.65,271370.53
21-Feb-18,10426,10397.45,10426.1,10349.6,286223.72
22-Feb-18,10354.35,10382.7,10397.55,10340.65,370068.51
23-Feb-18,10408.1,10491.05,10499.1,10396.65,323276.81
26-Feb-18,10526.55,10582.6,10592.95,10520.2,291764.21
27-Feb-18,10615.2,10554.3,10631.65,10537.25,281936.63
28-Feb-18,10488.95,10492.85,10535.5,10461.55,359219.91
01-Mar-18,10479.95,10458.35,10525.5,10447.15,279864.44
05-Mar-18,10428.3,10358.85,10428.7,10323.9,285205.1
06-Mar-18,10420.5,10249.25,10441.35,10215.9,299140.99
07-Mar-18,10232.95,10154.2,10243.35,10141.55,309093.94
08-Mar-18,10216.25,10242.65,10270.35,10146.4,303271.49
09-Mar-18,10271.3,10226.85,10296.7,10211.9,259747.76
12-Mar-18,10301.6,10421.4,10433.65,10295.45,270681.31
13-Mar-18,10389.5,10426.85,10478.6,10377.85,446915.61
14-Mar-18,10393.05,10410.9,10420.35,10336.3,276296.26
15-Mar-18,10405.45,10360.15,10420,10346.2,283265.9
16-Mar-18,10345.15,10195.15,10346.3,10180.25,419369.64
19-Mar-18,10215.35,10094.25,10224.55,10075.3,277056.25
20-Mar-18,10051.55,10124.35,10155.65,10049.1,276105.72
21-Mar-18,10181.95,10155.25,10227.3,10132.95,284106.54
22-Mar-18,10167.5,10114.75,10207.85,10105.4,274786.55
23-Mar-18,9968.8,9998.05,10027.7,9951.9,324500.73
26-Mar-18,9989.15,10130.65,10143.5,9958.55,310186.42
27-Mar-18,10188,10184.15,10207.9,10139.65,334575.28
28-Mar-18,10143.6,10113.7,10158.35,10096.9,434346.51
02-Apr-18,10151.65,10211.8,10220.1,10127.75,266816.09
03-Apr-18,10186.85,10245,10255.35,10171.05,282529.07
04-Apr-18,10274.6,10128.4,10279.85,10111.3,328578.03
05-Apr-18,10228.45,10325.15,10331.8,10227.45,304185.03
06-Apr-18,10322.75,10331.6,10350.45,10290.85,285401.1
09-Apr-18,10333.7,10379.35,10397.7,10328.5,278758.22
10-Apr-18,10412.9,10402.25,10424.85,10381.5,278713.15
11-Apr-18,10428.15,10417.15,10428.15,10355.6,298807.01
12-Apr-18,10410.65,10458.65,10469.9,10395.25,293981.73
13-Apr-18,10495.3,10480.6,10519.9,10451.45,292197.01
16-Apr-18,10398.3,10528.35,10540.15,10396.35,277547.43
17-Apr-18,10557.3,10548.7,10560.45,10495.65,281983.33
18-Apr-18,10578.9,10526.2,10594.2,10509.7,280096.58
19-Apr-18,10563.65,10565.3,10572.2,10546.2,307285.97
20-Apr-18,10560.35,10564.05,10582.35,10527.45,340214.56
23-Apr-18,10592.8,10584.7,10638.35,10514.95,322941.64
24-Apr-18,10578.1,10614.35,10636.8,10569,319821.07
25-Apr-18,10612.4,10570.55,10612.6,10536.45,328150.12
26-Apr-18,10586.5,10617.8,10628.4,10559.65,415858.53
27-Apr-18,10651.65,10692.3,10719.8,10647.55,344823.91
30-Apr-18,10705.75,10739.35,10759,10704.6,285713.88
02-May-18,10783.85,10718.05,10784.65,10689.8,350164.87
03-May-18,10720.15,10679.65,10720.6,10647.45,322336.85
04-May-18,10700.45,10618.25,10700.45,10601.6,294328.26
07-May-18,10653.15,10715.5,10725.65,10635.65,286408.75
08-May-18,10757.9,10717.8,10758.55,10689.4,341851.48
09-May-18,10693.35,10741.7,10766.25,10689.85,289653.19
10-May-18,10779.65,10716.55,10785.55,10705,287730.09
11-May-18,10741.95,10806.5,10812.05,10724.45,286286.94
14-May-18,10815.15,10806.6,10834.85,10774.75,274024.07
15-May-18,10812.6,10801.85,10929.2,10781.4,332958.05
16-May-18,10751.95,10741.1,10790.45,10699.7,297593.95
17-May-18,10775.6,10682.7,10777.25,10664.5,306946.15
18-May-18,10671.85,10596.4,10674.95,10589.1,324836.53
21-May-18,10616.7,10516.7,10621.7,10505.8,298395.12
22-May-18,10518.45,10536.7,10558.6,10490.55,301817.89
23-May-18,10521.1,10430.35,10533.55,10417.8,307525.57
24-May-18,10464.85,10513.85,10535.15,10419.8,288633.43
25-May-18,10533.05,10605.15,10628.05,10524,309287.83
28-May-18,10648.35,10688.65,10709.8,10640.55,301284.19
29-May-18,10689.4,10633.3,10717.25,10616.1,303467.51
30-May-18,10579,10614.35,10648.7,10558.45,302219.78
31-May-18,10670.1,10736.15,10763.8,10620.4,592375.65
01-Jun-18,10738.45,10696.2,10764.75,10681.5,295231.09
04-Jun-18,10765.95,10628.5,10770.3,10618.35,284874.91
05-Jun-18,10630.7,10593.15,10633.15,10550.9,278023.84
06-Jun-18,10603.45,10684.65,10698.35,10587.5,270892.13
07-Jun-18,10722.6,10768.35,10818,10722.6,294909.82
08-Jun-18,10736.4,10767.65,10779.45,10709.05,285127.89
11-Jun-18,10781.85,10786.95,10850.55,10777.05,267060.34
12-Jun-18,10816.15,10842.85,10856.55,10789.4,277709.44
13-Jun-18,10887.5,10856.7,10893.25,10842.65,290823.03
14-Jun-18,10832.9,10808.05,10833.7,10773.55,263509.23
15-Jun-18,10808.65,10817.7,10834,10755.4,375458.84
18-Jun-18,10830.2,10799.85,10830.2,10787.35,231848.08
19-Jun-18,10789.45,10710.45,10789.45,10701.2,264994.03
20-Jun-18,10734.65,10772.05,10781.8,10724.05,250957.1
21-Jun-18,10808.45,10741.1,10809.6,10725.9,249780.62
22-Jun-18,10742.7,10821.85,10837,10710.45,268229.19
25-Jun-18,10822.9,10762.45,10831.05,10753.05,244611.64
26-Jun-18,10742.7,10769.15,10805.25,10732.55,260795.8
27-Jun-18,10785.5,10671.4,10785.5,10652.4,289597.01
28-Jun-18,10660.8,10589.1,10674.2,10557.7,378763.84
29-Jun-18,10612.85,10714.3,10723.05,10612.35,293764.45
02-Jul-18,10732.35,10657.3,10736.15,10604.65,286415.81
03-Jul-18,10668.6,10699.9,10713.3,10630.25,245453.17
04-Jul-18,10715,10769.9,10777.15,10677.75,250996.37
05-Jul-18,10786.05,10749.75,10786.05,10726.25,260643.22
06-Jul-18,10744.15,10772.65,10816.35,10735.05,287120.87
09-Jul-18,10838.3,10852.9,10860.35,10807.15,243973.97
10-Jul-18,10902.75,10947.25,10956.9,10876.65,276786.48
11-Jul-18,10956.4,10948.3,10976.65,10923,302914.04
12-Jul-18,11006.95,11023.2,11078.3,10999.65,304638
13-Jul-18,11056.9,11018.9,11071.35,10999.75,295927.19
16-Jul-18,11018.95,10936.85,11019.5,10926.25,277659.74
17-Jul-18,10939.65,11008.05,11018.5,10925.6,282883.77
18-Jul-18,11060.2,10980.45,11076.2,10956.3,296308.63
19-Jul-18,10999.5,10957.1,11006.5,10935.45,278883.95
20-Jul-18,10963.5,11010.2,11030.25,10946.2,291795.43
23-Jul-18,11019.85,11084.75,11093.4,11010.95,315621.66
24-Jul-18,11109,11134.3,11143.4,11092.5,345633.11
25-Jul-18,11148.4,11132,11157.15,11113.25,323931.64
26-Jul-18,11132.95,11167.3,11185.85,11125.7,439773
27-Jul-18,11232.75,11278.35,11283.4,11210.25,334847.52
30-Jul-18,11296.65,11319.55,11328.1,11261.45,336544.27
31-Jul-18,11311.05,11356.5,11366,11267.75,349922.4
01-Aug-18,11359.8,11346.2,11390.55,11313.55,338061.76
02-Aug-18,11328.9,11244.7,11328.9,11234.95,308886.13
03-Aug-18,11297.8,11360.8,11368,11294.55,326143.2
06-Aug-18,11401.5,11387.1,11427.65,11370.6,326115.66
07-Aug-18,11423.15,11389.45,11428.95,11359.7,324585.19
08-Aug-18,11412.5,11450,11459.95,11379.3,318543.41
09-Aug-18,11493.25,11470.7,11495.2,11454.1,349032.17
10-Aug-18,11474.95,11429.5,11478.75,11419.65,335964.76
13-Aug-18,11369.6,11355.75,11406.3,11340.3,293167.67
14-Aug-18,11381.7,11435.1,11452.45,11370.8,310031.19
16-Aug-18,11397.15,11385.05,11449.85,11366.25,341432.28
17-Aug-18,11437.15,11470.75,11486.45,11431.8,303354.3
20-Aug-18,11502.1,11551.75,11565.3,11499.65,319553.58
21-Aug-18,11576.2,11570.9,11581.75,11539.6,330068.74
23-Aug-18,11620.7,11582.75,11620.7,11546.7,376650.42
24-Aug-18,11566.6,11557.1,11604.6,11532,337659.67
27-Aug-18,11605.85,11691.95,11700.95,11595.6,299746.68
28-Aug-18,11731.95,11738.5,11760.2,11710.5,326365.11
29-Aug-18,11744.95,11691.9,11753.2,11678.85,353632.64
30-Aug-18,11694.75,11676.8,11698.8,11639.7,411442.91
31-Aug-18,11675.85,11680.5,11727.65,11640.1,428256.81
03-Sep-18,11751.8,11582.35,11751.8,11567.4,360093.2
04-Sep-18,11598.75,11520.3,11602.55,11496.85,357966.33
05-Sep-18,11514.85,11476.95,11542.65,11393.85,370758.95
06-Sep-18,11514.15,11536.9,11562.25,11436.05,349864.48
07-Sep-18,11558.25,11589.1,11603,11484.4,369669.29
10-Sep-18,11570.25,11438.1,11573,11427.3,335745.64
11-Sep-18,11476.85,11287.5,11479.4,11274,357123.54
12-Sep-18,11340.1,11369.9,11380.75,11250.2,333458.19
14-Sep-18,11443.5,11515.2,11523.25,11430.55,337206.55
17-Sep-18,11464.95,11377.75,11464.95,11366.9,292181.01
18-Sep-18,11381.55,11278.9,11411.45,11268.95,320776.44
19-Sep-18,11326.65,11234.35,11332.05,11210.9,330743.11
21-Sep-18,11271.3,11143.1,11346.8,10866.45,660468.87
24-Sep-18,11164.4,10967.4,11170.15,10943.6,421957.58
25-Sep-18,10969.95,11067.45,11080.6,10882.85,458035.89
26-Sep-18,11145.55,11053.8,11145.55,10993.05,355724.78
27-Sep-18,11079.8,10977.55,11089.45,10953.35,420096.86
28-Sep-18,11008.1,10930.45,11034.1,10850.3,451318.18
01-Oct-18,10930.9,11008.3,11035.65,10821.55,386634.1
03-Oct-18,10982.7,10858.25,10989.05,10843.75,390506.27
04-Oct-18,10754.7,10599.25,10754.7,10547.25,399171.26
05-Oct-18,10514.1,10316.45,10540.65,10261.9,397121.43
08-Oct-18,10310.15,10348.05,10398.35,10198.4,391225.31
09-Oct-18,10390.3,10301.05,10397.6,10279.35,338870.93
10-Oct-18,10331.85,10460.1,10482.35,10318.25,377395.72
11-Oct-18,10169.8,10234.65,10335.95,10138.6,386616.71
12-Oct-18,10331.55,10472.5,10492.45,10322.15,341295.28
15-Oct-18,10524.2,10512.5,10526.3,10410.15,274681.97
16-Oct-18,10550.15,10584.75,10604.9,10525.3,307426.55
17-Oct-18,10688.7,10453.05,10710.15,10436.45,333873.69
19-Oct-18,10339.7,10303.55,10380.1,10249.6,372632.27
22-Oct-18,10405.85,10245.25,10408.55,10224,308132.76
23-Oct-18,10152.6,10146.8,10222.1,10102.35,322756.49
24-Oct-18,10278.15,10224.75,10290.65,10126.7,334888.24
25-Oct-18,10135.05,10124.9,10166.6,10079.3,408133.04
26-Oct-18,10122.35,10030,10128.85,10004.55,318412.3
29-Oct-18,10078.1,10250.85,10275.3,10020.35,340414.04
30-Oct-18,10239.4,10198.4,10285.1,10175.35,323936.62
31-Oct-18,10209.55,10386.6,10396,10105.1,401381.58
01-Nov-18,10441.7,10380.45,10441.9,10341.9,371766.73
02-Nov-18,10462.3,10553,10606.95,10457.7,417850.83
05-Nov-18,10558.75,10524,10558.8,10477,296386.53
06-Nov-18,10552,10530,10600.25,10491.45,274353.17
07-Nov-18,10614.45,10598.4,10616.45,10582.3,39614.6
09-Nov-18,10614.7,10585.2,10619.55,10544.85,295725.7
12-Nov-18,10607.8,10482.2,10645.5,10464.05,274167.33
13-Nov-18,10451.9,10582.5,10596.25,10440.55,273310.1
14-Nov-18,10634.9,10576.3,10651.6,10532.7,359735.28
15-Nov-18,10580.6,10616.7,10646.5,10557.5,316076.9
16-Nov-18,10644,10682.2,10695.15,10631.15,349861.45
19-Nov-18,10731.25,10763.4,10774.7,10688.8,272296.19
20-Nov-18,10740.1,10656.2,10740.85,10640.85,270007.11
21-Nov-18,10670.95,10600.05,10671.3,10562.35,286455.24
22-Nov-18,10612.65,10526.75,10646.25,10512,244895.79
26-Nov-18,10568.3,10628.6,10637.8,10489.75,292180.62
27-Nov-18,10621.45,10685.6,10695.15,10596.35,307707.27
28-Nov-18,10708.75,10728.85,10757.8,10699.85,332009.76
29-Nov-18,10808.7,10858.7,10883.05,10782.35,431420.19
30-Nov-18,10892.1,10876.75,10922.45,10835.1,403316.18
03-Dec-18,10930.7,10883.75,10941.2,10845.35,333290.57
04-Dec-18,10877.1,10869.5,10890.95,10833.35,294793.03
05-Dec-18,10820.45,10782.9,10821.05,10747.95,292311.19
06-Dec-18,10718.15,10601.15,10722.65,10588.25,303791.59
07-Dec-18,10644.8,10693.7,10704.55,10599.35,316464.08
10-Dec-18,10508.7,10488.45,10558.85,10474.95,282065.61
11-Dec-18,10350.05,10549.15,10567.15,10333.85,332587.19
12-Dec-18,10591,10737.6,10752.2,10560.8,320705.61
13-Dec-18,10810.75,10791.55,10838.6,10749.5,334614.53
14-Dec-18,10784.5,10805.45,10815.75,10752.1,293395.51
17-Dec-18,10853.2,10888.35,10900.35,10844.85,248445.85
18-Dec-18,10850.9,10908.7,10915.4,10819.1,272249.69
19-Dec-18,10930.55,10967.3,10985.15,10928,354344.69
20-Dec-18,10885.2,10951.7,10962.55,10880.05,308159.51
21-Dec-18,10944.25,10754,10963.65,10738.65,360617.12
24-Dec-18,10780.9,10663.5,10782.3,10649.25,241978.67
26-Dec-18,10635.45,10729.85,10747.5,10534.55,274167.84
27-Dec-18,10817.9,10779.8,10834.2,10764.45,358001.88
28-Dec-18,10820.95,10859.9,10893.6,10817.15,256700.33
31-Dec-18,10913.2,10862.55,10923.55,10853.2,220489.7
01-Jan-19,10881.7,10910.1,10923.6,10807.1,180485.13
02-Jan-19,10868.85,10792.5,10895.35,10735.05,282390.17
03-Jan-19,10796.8,10672.25,10814.05,10661.25,271593.63
04-Jan-19,10699.7,10727.35,10741.05,10628.65,280068.58
07-Jan-19,10804.85,10771.8,10835.95,10750.15,246017.38
08-Jan-19,10786.25,10802.15,10818.45,10733.25,260910.57
09-Jan-19,10862.4,10855.15,10870.4,10749.4,297999.29
10-Jan-19,10859.35,10821.6,10859.35,10801.8,238778.93
11-Jan-19,10834.75,10794.95,10850.15,10739.4,246194.14
14-Jan-19,10807,10737.6,10808,10692.35,249236.47
15-Jan-19,10777.55,10886.8,10896.95,10777.55,278855.92
16-Jan-19,10899.65,10890.3,10928.15,10876.9,268886.17
17-Jan-19,10920.85,10905.2,10930.65,10844.65,275905.12
18-Jan-19,10914.85,10906.95,10928.2,10852.2,285320.61
21-Jan-19,10919.35,10961.85,10987.45,10885.75,290550.72
22-Jan-19,10949.8,10922.75,10949.8,10864.15,313627.86
23-Jan-19,10931.05,10831.5,10944.8,10811.95,275223.36
24-Jan-19,10844.05,10849.8,10866.6,10798.65,286152.3
25-Jan-19,10859.75,10780.55,10931.7,10756.45,351035.26
28-Jan-19,10792.45,10661.55,10804.45,10630.95,352825.63
29-Jan-19,10653.7,10652.2,10690.35,10583.65,334116.46
30-Jan-19,10702.25,10651.8,10710.2,10612.85,349749.27
31-Jan-19,10690.55,10830.95,10838.05,10678.55,442968.23
01-Feb-19,10851.35,10893.65,10983.45,10813.45,406252.39
04-Feb-19,10876.75,10912.25,10927.9,10814.15,297905.31
05-Feb-19,10908.65,10934.35,10956.7,10886.7,288442.27
06-Feb-19,10965.1,11062.45,11072.6,10962.7,323446.32
07-Feb-19,11070.45,11069.4,11118.1,11043.6,309548.61
08-Feb-19,11023.5,10943.6,11041.2,10925.45,300543.81
11-Feb-19,10930.9,10888.8,10930.9,10857.1,273082.03
12-Feb-19,10879.7,10831.4,10910.9,10823.8,279344.49
13-Feb-19,10870.55,10793.65,10891.65,10772.1,292381.56
14-Feb-19,10786.1,10746.05,10792.7,10718.75,346459.45
15-Feb-19,10780.25,10724.4,10785.75,10620.4,346309.53
18-Feb-19,10738.65,10640.95,10759.9,10628.4,293003.61
19-Feb-19,10636.7,10604.35,10722.85,10585.65,260966.87
20-Feb-19,10655.45,10735.45,10752.7,10646.4,267961.54
21-Feb-19,10744.1,10789.85,10808.85,10721.5,284483.22
22-Feb-19,10782.7,10791.65,10801.55,10758.4,389193.97
25-Feb-19,10813.25,10880.1,10887.1,10788.05,330857.1
26-Feb-19,10775.3,10835.3,10888.75,10729.3,336581.61
27-Feb-19,10881.2,10806.65,10939.7,10751.2,338090.14
28-Feb-19,10865.7,10792.5,10865.7,10784.85,427850.22
01-Mar-19,10842.65,10863.5,10877.9,10823.1,312729.38
05-Mar-19,10864.85,10987.45,10994.9,10817,376038.25
06-Mar-19,11024.85,11053,11062.3,10998.85,388116.61
07-Mar-19,11077.95,11058.2,11089.05,11027.1,328650.98
08-Mar-19,11038.85,11035.4,11049,11008.95,291360.16
11-Mar-19,11068.75,11168.05,11180.9,11059.85,347486.38
12-Mar-19,11231.35,11301.2,11320.4,11227,412008.93
13-Mar-19,11326.2,11341.7,11352.3,11276.6,394843.76
